"Winter","Date","Canton","Community","Starting.zone","url","Elevation..m.","Aspect","Activity","Victims..caught..buried.","Danger..level","mon","Fatalities","deg","degjit","activity","lat","long"
"2008/09",2009-02-15,"GR","Saas","Schlappiner Spitz","http://map.geo.admin.ch/?Y=788650&X=199800&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2380,"W",1,"2 (3, 3)",3,"February",2,270,274.178324921522,"Backcountry touring",46.9224946547768,9.91585908207414
"2008/09",2009-02-11,"VS","Nendaz","Lac de Cleuson","http://map.geo.admin.ch/?Y=591320&X=106541&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2240,"W",1,"3 (4, 4)",3,"February",3,270,272.451952612959,"Backcountry touring",46.1103132869402,7.32637231685973
"2008/09",2009-01-25,"VS","Nendaz","Verbier / Mont-Fort / Lac du Grand Désert","http://map.geo.admin.ch/?Y=591640&X=104090&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2780,"NE",2,"1 (2, 1)",3,"January",1,45,45.1302844313905,"Off-piste skiing/boarding",46.0882694185572,7.33055475145122
"2008/09",2009-01-25,"BE","Hasliberg","Mägisalp / Läuber","http://map.geo.admin.ch/?Y=662980&X=177600&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2200,"N",2,"1 (2, 1)",3,"January",1,0,-1.84190134797245,"Off-piste skiing/boarding",46.7466109409287,8.26282592812436
"2008/09",2009-01-20,"VS","Zermatt","Schwarzsee / Inneri Wälder","http://map.geo.admin.ch/?Y=621720&X=94300&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2250,"NE",2,"1 (3, 1)",3,"January",1,45,51.7327806595713,"Off-piste skiing/boarding",45.9999070316879,7.71899178443913
"2008/09",2008-12-23,"GR","Lantsch Lenz","Parpaner Rothorn","http://map.geo.admin.ch/?Y=765450&X=179050&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2840,"S",2,"1 (1, 1)",3,"December",1,180,178.84055797942,"Off-piste skiing/boarding",46.7420955115079,9.60385574467787
"2008/09",2008-12-21,"VS","Chandolin","Illhorn","http://map.geo.admin.ch/?Y=612982&X=123058&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2447,"W",2,"1 (2, 1)",3,"December",1,270,264.448705260642,"Off-piste skiing/boarding",46.2588233276328,7.60700112104959
"2008/09",2008-12-14,"AI","Schwende","Alp Sigel","http://map.geo.admin.ch/?Y=752170&X=238140&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",1570,"SE",1,"1 (2, 0)",3,"December",1,135,136.555925196037,"Backcountry touring",47.2766063196906,9.4499651583843
"2008/09",2008-12-14,"VS","Trient","Les Charcotins / Pointe Ronde/ Secteur des Barres ìLes Charcotinsî","http://map.geo.admin.ch/?Y=567450&X=98575&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2200,"SW",1,"1 (3, 1)",3,"December",1,225,227.22129941592,"Backcountry touring",46.0379271262531,7.01819944851374
"2008/09",2008-12-08,"VS","Nendaz","Mont Fort / Lac du Grand Désert","http://map.geo.admin.ch/?Y=591787&X=103949&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2743,"NE",2,"1 (3, 1)",3,"December",1,45,49.8226816467941,"Off-piste skiing/boarding",46.0870028627918,7.33245770760235
"2008/09",2008-11-26,"VD","Ormont Dessous","Les Diablerets","http://map.geo.admin.ch/?Y=583080&X=131400&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2780,"WNW",2,"1 (1, 1)",2,"November",1,292.5,287.398966577835,"Off-piste skiing/boarding",46.3337768452649,7.21889867146944
"2007/08",2008-05-06,"UR","Unterschächen","Windeggen-Tunnel / Klausenpassstrasse","http://map.geo.admin.ch/?Y=703780&X=192135&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",1590,"S",3,"1 (2, 0)",1,"May",1,180,181.563528254628,"Transportation corridors",46.872236990015,8.79997006703015
"2007/08",2008-05-03,"AI","Schwende","Wildkirchli / Alp Obere Bommern","http://map.geo.admin.ch/?Y=749451&X=239216&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",1450,"E",1,"1 (1, 0)",2,"May",1,90,85.9018754079007,"Backcountry touring",47.286902590856,9.41439930814792
"2007/08",2008-04-19,"VS","Val díIlliez","Couloir des Doigts / Dents-du-Midi","http://map.geo.admin.ch/?Y=560220&X=112400&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2950,"NW",1,"1 (3, 0)",2,"April",1,315,308.50811447436,"Backcountry touring",46.1618999232119,6.92364299963264
"2007/08",2008-04-16,"GR","Poschiavo","Piz Paradisin","http://map.geo.admin.ch/?Y=805530&X=144950&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3060,"SW",1,"1 (4, 2)",2,"April",1,225,229.634202612098,"Backcountry touring",46.4243726072449,10.1127907999866
"2007/08",2008-03-18,"GR","Bergün","Piz Bleis Marscha","http://map.geo.admin.ch/?Y=774890&X=160150&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3110,"ENE",1,"1 (1, 1)",2,"March",1,67.5,67.0000892458484,"Backcountry touring",46.5697420665614,9.72013323042058
"2007/08",2008-01-19,"VS","Zermatt","Tufterchumme / Skigebiet ìRothorn paradiseî","http://map.geo.admin.ch/?Y=628010&X=98440&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3100,"SW",3,"1 (3, 1)",3,"January",1,225,229.73417359218,"Transportation corridors",46.0369162484221,7.8004261886837
"2007/08",2008-01-15,"VS","Zermatt","Mittelritz / Hohtälli / Ritzengrat","http://map.geo.admin.ch/?Y=626600&X=94370&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2520,"NE",2,"1 (1, 1)",3,"January",1,45,40.246325709857,"Off-piste skiing/boarding",46.0003623052009,7.78198439858907
"2007/08",2008-01-13,"GR","Pontresina","Diavolezza - Persgletscher","http://map.geo.admin.ch/?Y=794190&X=142870&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2830,"SW",1,"1 (1, 1)",4,"January",1,225,228.224615370389,"Backcountry touring",46.4090524046468,9.9644809173267
"2007/08",2008-01-13,"GR","Klosters-Serneus","Schwarzhorn / Skigebiet Parsenn","http://map.geo.admin.ch/?Y=780920&X=191190&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2480,"WNW",2,"1 (3, 2)",3,"January",1,292.5,286.725160587579,"Off-piste skiing/boarding",46.8472307296647,9.81099698014916
"2007/08",2008-01-03,"BE","Lenk","Ammertentäli / Ammerten Schafberg","http://map.geo.admin.ch/?Y=606375&X=141060&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2200,"NNE",1,"1 (1, 1)",2,"January",1,22.5,18.8585159298964,"Backcountry touring",46.4208572976144,7.52156151966391
"2007/08",2007-12-04,"FR","Grandvillard / Bas Intyamon","Tsermon","http://map.geo.admin.ch/?Y=577170&X=154560&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",1970,"N",1,"1 (1, 1)",3,"December",1,0,1.43954139389098,"Backcountry touring",46.5419389904956,7.1410060696197
"2006/07",2007-07-12,"BE","Lauterbrunnen","Jungfrau / Rottalsattel","http://map.geo.admin.ch/?Y=640275&X=153890&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",4000,"SE",1,"6 (14, 0)",NA,"July",6,135,133.802599788643,"Backcountry touring",46.5350896450008,7.96363232130822
"2006/07",2007-03-25,"OW","Engelberg","Galtiberg / Titlis","http://map.geo.admin.ch/?Y=675645&X=181984&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2500,"NW",2,"1 (1, 1)",3,"March",1,315,309.687246499117,"Off-piste skiing/boarding",46.7847271667425,8.42927479743319
"2006/07",2007-03-25,"GR","Susch","Chilbiritzenspitz / Grialetschütte","http://map.geo.admin.ch/?Y=792475&X=176145&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2620,"N",1,"1 (1, 1)",2,"March",1,0,3.07257963670418,"Backcountry touring",46.7087212663519,9.95608203155857
"2006/07",2007-03-24,"VS","Mollens","Mont Bonvin / Plaine Morte / Skigebiet Montana","http://map.geo.admin.ch/?Y=606150&X=135090&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2460,"E",2,"1 (4, 1)",3,"March",1,90,92.7588726701215,"Off-piste skiing/boarding",46.3671555630956,7.51855571000722
"2006/07",2007-03-12,"VS","Zermatt","Stockhorn / Triftji / verlorenes Tal","http://map.geo.admin.ch/?Y=630120&X=94500&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2740,"NW",1,"1 (1, 1)",2,"March",1,315,313.552611857653,"Backcountry touring",46.0013840256961,7.82742739489544
"2006/07",2007-03-10,"VS","Savièse","Col du Brochet / Geltenlücke","http://map.geo.admin.ch/?Y=593500&X=132600&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2800,"NNW",1,"1 (3, 2)",2,"March",1,337.5,332.261960429605,"Backcountry touring",46.3447531892236,7.35420533823635
"2006/07",2007-03-04,"GR","Klosters Serneus","Gmeinböden / Casanna / Parsenn","http://map.geo.admin.ch/?Y=781250&X=192370&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2440,"NE",2,"1 (1, 1)",3,"March",1,45,45.1686522010714,"Off-piste skiing/boarding",46.8577505482501,9.8157905088608
"2006/07",2007-03-04,"VS","Zermatt","Hohtälli / Gornergrat","http://map.geo.admin.ch/?Y=628070&X=93100&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3220,"W",2,"1 (1, 1)",3,"March",1,270,269.722865500487,"Off-piste skiing/boarding",45.9888788652596,7.80088294669006
"2006/07",2007-03-04,"VD","Chateau díOex","La Pare / La Tournette / La Para","http://map.geo.admin.ch/?Y=578070&X=136850&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2400,"NE",1,"1 (2, 1)",3,"March",1,45,39.9479222125374,"Backcountry touring",46.3826577915107,7.15357770250061
"2006/07",2007-02-16,"VS","Anniviers","Roc díOrzival / Grimentz","http://map.geo.admin.ch/?Y=607830&X=116300&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2660,"E",2,"1 (1, 1)",3,"February",1,90,87.8853555181995,"Off-piste skiing/boarding",46.1981109680573,7.54007154576082
"2006/07",2007-02-14,"VS","Bagnes","Tête de la Payanne","http://map.geo.admin.ch/?Y=581310&X=98660&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2300,"NNW",2,"2 (2, 2)",3,"February",2,337.5,331.382390364539,"Off-piste skiing/boarding",46.0392173590002,7.19721958161231
"2006/07",2007-02-13,"VD","Leysin","Berneuse / Joux díAi","http://map.geo.admin.ch/?Y=566494&X=134416&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2000,"ESE",2,"1 (1, 1)",3,"February",1,112.5,109.893667999655,"Off-piste skiing/boarding",46.360284783465,7.00328388829064
"2006/07",2007-01-08,"SG","Mels","Wildsee / Pizol","http://map.geo.admin.ch/?Y=749130&X=203980&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2570,"W",1,"1 (1, 1)",3,"January",1,270,266.3567941254,"Backcountry touring",46.9701306672261,9.39852212532626
"2006/07",2007-01-06,"GR","S chanf","Piz Punt Ota","http://map.geo.admin.ch/?Y=796250&X=170725&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2090,"ENE",1,"1 (1, 1)",3,"January",1,67.5,72.5358252120204,"Backcountry touring",46.6588914096566,10.0031035805226
"2006/07",2007-01-01,"BE","Lauenen","Lauenensee / Feissenberg / Follhore","http://map.geo.admin.ch/?Y=592870&X=136660&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2000,"W",1,"1 (2, 1)",3,"January",1,270,271.107607628219,"Backcountry touring",46.3812689866414,7.34595967697846
"2005/06",2006-03-19,"VS","Bourg Saint Pierre","Gorge de la Menouve (Skigebiet Super Saint-Bernard)","http://map.geo.admin.ch/?Y=581390&X=83020&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2010,"NNW",2,"1 (2, 1)",2,"March",1,337.5,341.409433065448,"Off-piste skiing/boarding",45.8985331143224,7.19886979345486
"2005/06",2006-03-17,"GR","Susch","Grialetsch","http://map.geo.admin.ch/?Y=792765&X=175870&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2635,"NNE",1,"1 (4, 1)",3,"March",1,22.5,20.4443039465696,"Backcountry touring",46.706165018667,9.95975680616657
"2005/06",2006-03-14,"BE","Hasliberg","Winterhalde / Käserstatt","http://map.geo.admin.ch/?Y=660250&X=178520&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",1950,"N",2,"1 (3, 3)",3,"March",1,0,-1.93449409585446,"Off-piste skiing/boarding",46.7551386337349,8.22722318155586
"2005/06",2006-03-13,"GR","Davos","Leidbach (Skigebiet Rinerhorn)","http://map.geo.admin.ch/?Y=780870&X=178225&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2330,"WSW",2,"1 (2, 1)",3,"March",1,247.5,249.667960232124,"Off-piste skiing/boarding",46.7306718121216,9.80521216360696
"2005/06",2006-03-10,"BE","Adelboden","Chlusi / Geissbüel","http://map.geo.admin.ch/?Y=606080&X=144200&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",1980,"WNW",2,"1 (1, 1)",3,"March",1,292.5,298.954932193737,"Off-piste skiing/boarding",46.4491062739342,7.51776541975692
"2005/06",2006-03-07,"VS","Zermatt","Hohtälli / Gornergrat","http://map.geo.admin.ch/?Y=628180&X=93600&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3000,"N",2,"1 (2, 1)",3,"March",1,0,2.23915030481294,"Off-piste skiing/boarding",45.9933719260759,7.80233237239077
"2005/06",2006-03-06,"BE","Lauterbrunnen","Schilthorn","http://map.geo.admin.ch/?Y=630960&X=156220&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2720,"ESE",2,"1 (1, 0)",3,"March",1,112.5,116.009090665262,"Off-piste skiing/boarding",46.5565447743234,7.84236760704834
"2005/06",2006-03-04,"VD","Ormont Dessus","La Palette (Skigebiet Isenau)","http://map.geo.admin.ch/?Y=581500&X=135080&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2100,"WNW",1,"1 (2, 1)",4,"March",1,292.5,290.406271863263,"Backcountry touring",46.3668389132485,7.19823309517224
"2005/06",2006-02-25,"VS","Zermatt","Hohtälli / Gornergrat","http://map.geo.admin.ch/?Y=626900&X=93020&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2960,"NNE",2,"1 (1, 1)",3,"February",1,22.5,22.6890154131688,"Off-piste skiing/boarding",45.9882068002507,7.78577964290963
"2005/06",2006-02-23,"GR","Tujetsch","Vanatsch / Sedrun","http://map.geo.admin.ch/?Y=703440&X=167260&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2400,"W",1,"1 (1, 1)",3,"February",1,270,267.254603724927,"Backcountry touring",46.6485616547749,8.78989184085562
"2005/06",2006-02-22,"VS","Collombey Muraz","Pointe de Bellevue - Combe de Dreveneuse","http://map.geo.admin.ch/?Y=557650&X=123135&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2000,"NNW",1,"1 (1, 1)",2,"February",1,337.5,336.951163472608,"Backcountry touring",46.2583083382906,6.88940030757468
"2005/06",2006-02-21,"VS","Orsières","Skigebiet La Fouly","http://map.geo.admin.ch/?Y=574895&X=86650&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2060,"N",2,"1 (1, 1)",3,"February",1,0,1.39652384165674,"Off-piste skiing/boarding",45.9309760662157,7.11499766376503
"2005/06",2006-02-20,"GR","Disentis Mustér","Val Acletta","http://map.geo.admin.ch/?Y=704715&X=174299&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2110,"N",2,"3 (4, 3)",3,"February",3,0,-6.29675683146343,"Off-piste skiing/boarding",46.7116727776739,8.80814893262207
"2005/06",2006-02-19,"VS","Zermatt","Mittelritz / Skigebiet Gornergrat","http://map.geo.admin.ch/?Y=627200&X=93900&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2820,"NW",2,"1 (1, 1)",3,"February",1,315,308.405841211788,"Off-piste skiing/boarding",45.9961106457953,7.78970184087748
"2005/06",2006-02-19,"GR","Poschiavo","Caral / Selva","http://map.geo.admin.ch/?Y=798975&X=130000&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2140,"NE",1,"1 (1, 1)",3,"February",1,45,38.7418132666498,"Backcountry touring",46.2919393096698,10.0211624273642
"2005/06",2006-01-30,"GR","Riom Parsonz","Skigebiet Savognin","http://map.geo.admin.ch/?Y=760770&X=158800&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2170,"NNE",2,"1 (1, 1)",2,"January",1,22.5,22.9258808372542,"Off-piste skiing/boarding",46.5611464332473,9.53555480172242
"2005/06",2006-01-21,"SG","Quarten","Sächsmoor / Skigebiet Flumserberg","http://map.geo.admin.ch/?Y=736289&X=214918&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2000,"NNW",2,"1 (4, 1)",3,"January",1,337.5,341.817388658412,"Off-piste skiing/boarding",47.0712539267016,9.23311229861434
"2005/06",2006-01-21,"BE","Rüschegg","Ochsen - Stierenberg (Gantrisch)","http://map.geo.admin.ch/?Y=597630&X=172375&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",1835,"NNW",1,"1 (1, 1)",3,"January",1,337.5,339.281503316946,"Backcountry touring",46.7025799633466,7.40764804577341
"2005/06",2006-01-20,"OW/LU","Giswil / Flühli","Brienzer Rothorn / Tagweid","http://map.geo.admin.ch/?Y=647330&X=182660&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2020,"NNE",2,"1 (2, 1)",3,"January",1,22.5,22.7195740276948,"Off-piste skiing/boarding",46.7934210752068,8.05855494795084
"2005/06",2006-01-08,"VD","Bex","Le Pacheu","http://map.geo.admin.ch/?Y=577720&X=121540&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2710,"WSW",1,"1 (2, 1)",2,"January",1,247.5,244.769131265581,"Backcountry touring",46.24492446237,7.14976065308885
"2005/06",2006-01-03,"VS","Nendaz","Bec des Etagnes","http://map.geo.admin.ch/?Y=591150&X=104480&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2850,"N",2,"1 (1, 1)",3,"January",1,0,6.35332473320886,"Off-piste skiing/boarding",46.0917714030264,7.324212434478
"2005/06",2005-12-30,"GR","Zuoz","Piz Griatschouls / Val díUrezza","http://map.geo.admin.ch/?Y=792130&X=166510&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2680,"SE",1,"1 (1, 1)",2,"December",1,135,134.951306211296,"Backcountry touring",46.6221932130848,9.94754133346702
"2004/05",2005-04-22,"VS","Bagnes","Mont Rogneux","http://map.geo.admin.ch/?Y=583880&X=95375&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3050,"NNE",1,"1 (3, 1)",3,"April",1,22.5,20.618685411755,"Backcountry touring",46.0097337602649,7.23052841378312
"2004/05",2005-04-21,"VS","Hérémence","Bec de la Montau","http://map.geo.admin.ch/?Y=592950&X=108640&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2900,"N",1,"2 (4, 3)",2,"April",2,0,5.62867260817438,"Backcountry touring",46.1292138337198,7.34742275698183
"2004/05",2005-03-14,"GL","Obstalden","Meerenboden / Tugsteinhorn","http://map.geo.admin.ch/?Y=731200&X=215420&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",1780,"NW",1,"3 (3, 3)",3,"March",3,315,308.319796240423,"Backcountry touring",47.0767954819142,9.16627416859242
"2004/05",2005-03-13,"SG","Alt St Johann","Neuenalp / Alp Unterstofel","http://map.geo.admin.ch/?Y=737700&X=229280&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",1350,"NW",1,"1 (1, 1)",3,"March",1,315,314.278818988707,"Backcountry touring",47.2001121559605,9.25606375090731
